enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,company_size_from,company_size_to
22420,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,private limited company,2,226,0,10000,99999
21603,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,50,0,50,99
19612,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,private limited company,1,15,1,100,500
18905,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,private limited company,2,14,0,100,500
00824,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,74,0,500,999
14217,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,private limited company,1,52,0,500,999
09414,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,1,54,1,100,500
33242,city_73,0.754,Male,No relevent experience,Part time course,Graduate,STEM,8,Early Stage Startup,1,50,0,1,10
09684,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Early Stage Startup,1,42,0,1,10
08584,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21,private limited company,4,11,0,100,500
27003,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,2,74,0,50,99
29723,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,9,private limited company,5,90,0,50,99
33181,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,21,private limited company,2,234,0,100,500
29288,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,private limited company,3,11,1,500,999
03004,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Humanities,7,private limited company,1,163,0,1,10
05828,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,4,9,0,50,99
28193,city_13,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,5,Public Sector,1,6,0,10,49
26291,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,5,72,0,1000,4999
11739,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,18,Non-Governmental Organisation,3,84,0,100,500
20878,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Public Sector,5,24,0,50,99
31013,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,Funded Startup,2,8,0,50,99
28829,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,private limited company,1,74,1,100,500
05911,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,151,0,100,500
24069,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,4,0,50,99
03752,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,3,29,0,10000,99999
32925,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,2,78,0,10000,99999
19818,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,private limited company,2,141,1,1,10
20143,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,1,30,0,50,99
02478,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,2,104,1,100,500
32355,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Early Stage Startup,1,98,0,1,10
03827,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,9,0,10,49
10386,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Early Stage Startup,3,53,0,1,10
13597,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,1,107,0,10000,99999
29508,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,24,0,100,500
00428,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,5,80,0,1000,4999
21843,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,96,0,100,500
17162,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,11,1,10,49
15259,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,5,46,0,10,49
14487,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,5,private limited company,1,20,0,100,500
01131,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,5,34,0,10000,99999
22219,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,3,17,0,50,99
10454,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,private limited company,3,40,0,100,500
22052,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Public Sector,1,45,0,1000,4999
29432,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Funded Startup,2,85,0,50,99
06812,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,1,110,0,50,99
09569,city_46,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,12,private limited company,3,6,0,100,500
06389,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,15,private limited company,4,11,0,1000,4999
24586,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Early Stage Startup,1,91,0,10,49
09463,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,private limited company,2,28,0,1,10
13311,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,private limited company,2,26,0,5000,9999
26275,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,private limited company,4,168,1,10000,99999
30814,city_46,0.762,Male,No relevent experience,no_enrollment,Graduate,Other,2,private limited company,0,26,0,1000,4999
20823,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,private limited company,5,37,0,100,500
05417,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,5,14,0,1000,4999
24280,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,218,0,500,999
22112,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Funded Startup,1,8,0,50,99
11003,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,8,Funded Startup,1,38,0,10,49
06326,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,2,26,0,1000,4999
18170,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,1,50,0,100,500
33254,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,120,1,50,99
11821,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Funded Startup,1,100,0,100,500
24937,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,private limited company,4,198,1,50,99
15436,city_65,0.802,Female,No relevent experience,Part time course,Graduate,STEM,3,private limited company,1,144,1,50,99
04475,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,21,Public Sector,1,28,0,10000,99999
04072,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,Public Sector,1,20,0,10000,99999
11085,city_173,0.878,Male,No relevent experience,no_enrollment,Graduate,No Major,14,Non-Governmental Organisation,3,45,0,50,99
03878,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,6,private limited company,3,55,0,10000,99999
33104,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,3,28,0,50,99
17304,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,6,private limited company,1,96,0,100,500
26713,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,2,8,0,10000,99999
00440,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,42,0,10000,99999
27697,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Public Sector,4,8,0,5000,9999
30509,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,8,Non-Governmental Organisation,1,128,0,100,500
28149,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,2,25,1,50,99
24708,city_11,0.55,Male,Has relevent experience,Full time course,Masters,STEM,4,Non-Governmental Organisation,2,37,1,100,500
33292,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,private limited company,0,21,1,10000,99999
32619,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,private limited company,1,90,0,100,500
10967,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,6,Public Sector,1,106,1,1000,4999
17375,city_157,0.769,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Non-Governmental Organisation,5,35,1,100,500
10554,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,4,22,0,1000,4999
08311,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,1,82,0,1000,4999
06010,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,2,44,0,10000,99999
31210,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,107,0,10000,99999
05203,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,private limited company,5,116,1,10,49
16625,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Early Stage Startup,1,78,1,1,10
21967,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,56,0,100,500
29737,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,5,15,0,5000,9999
09846,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,Non-Governmental Organisation,1,54,0,100,500
06724,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,8,private limited company,4,23,0,50,99
21442,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Funded Startup,1,206,1,50,99
00018,city_23,0.899,Male,No relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,24,0,10,49
26402,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,private limited company,2,101,0,10,49
26214,city_173,0.878,Male,No relevent experience,Full time course,Masters,Humanities,9,Public Sector,2,56,0,100,500
21033,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,1,21,0,10000,99999
19073,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,77,0,10000,99999
26126,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,private limited company,1,326,0,50,99
28673,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,20,1,50,99
15012,city_144,0.84,Male,Has relevent experience,Full time course,Graduate,STEM,9,Other,1,34,0,10,49
29945,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,19,0,10000,99999
02485,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,4,0,500,999
17967,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,58,0,50,99
12217,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,10,private limited company,4,206,0,50,99
19215,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,10,private limited company,1,57,0,10000,99999
27139,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,40,1,500,999
19378,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,1,34,0,10,49
18907,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,private limited company,1,28,0,10000,99999
06448,city_165,0.903,Male,Has relevent experience,Part time course,Graduate,STEM,21,private limited company,5,6,0,10000,99999
30878,city_91,0.691,Male,No relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,32,0,10000,99999
03708,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,5,290,0,10000,99999
25403,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,private limited company,1,168,0,100,500
31798,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,1,8,0,1000,4999
04302,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,1,21,0,10000,99999
04980,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,private limited company,2,123,0,50,99
17529,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,3,48,1,10,49
08852,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4,private limited company,1,188,0,10,49
01794,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Public Sector,2,42,0,50,99
11292,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,156,1,10000,99999
24062,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Funded Startup,1,103,1,100,500
17781,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,private limited company,1,39,0,100,500
28433,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,private limited company,1,96,0,500,999
27490,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,70,0,1000,4999
31489,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,private limited company,0,4,0,50,99
21585,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,3,private limited company,3,51,0,50,99
26674,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,private limited company,2,6,0,10000,99999
24222,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,9,Public Sector,5,90,0,1000,4999
14204,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Early Stage Startup,1,145,0,50,99
18130,city_67,0.855,Female,No relevent experience,no_enrollment,Masters,Humanities,3,private limited company,2,9,0,50,99
28603,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,4,26,0,100,500
